fold,target,dataset,model,acc,pre,rec,f1,auc
10,PETandDX,AD_PPI_rewired89_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.7016
10,PETandDX,AD_PPI_rewired90_missense,GNN GraphGym,0.6559,0.6621,0.8333,0.7378,0.6859
10,PETandDX,AD_PPI_rewired91_missense,GNN GraphGym,0.6774,0.6818,0.8333,0.75,0.6959
10,PETandDX,AD_PPI_rewired92_missense,GNN GraphGym,0.6667,0.6619,0.8704,0.7518,0.6232
10,PETandDX,AD_PPI_rewired93_missense,GNN GraphGym,0.6237,0.6283,0.8889,0.7327,0.6873
10,PETandDX,AD_PPI_rewired94_missense,GNN GraphGym,0.6129,0.6286,0.8518,0.7209,0.6403
10,PETandDX,AD_PPI_rewired95_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.6759
10,PETandDX,AD_PPI_rewired96_missense,GNN GraphGym,0.6667,0.6619,0.8704,0.7518,0.6382
10,PETandDX,AD_PPI_rewired97_missense,GNN GraphGym,0.6559,0.6621,0.8333,0.7378,0.6453
10,PETandDX,AD_PPI_rewired98_missense,GNN GraphGym,0.6344,0.6332,0.9074,0.7428,0.6674
10,PETandDX,AD_PPI_rewired99_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.6809
10,PETandDX,AD_PPI_rewired100_missense,GNN GraphGym,0.6667,0.6619,0.8704,0.7518,0.7016
